calibration,created,external_uid,finish_time,id,info_0,info_1,info_10,info_11,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_4_4,info_5,info_6,info_7,info_8,info_9,media_url,project_id,task_id,timeout,user_id,user_ip
,2020-08-10T17:02:47.948284,,2020-08-10T17:02:52.561168,14427,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63252,,119.0,
,2020-08-10T17:02:52.733089,,2020-08-10T17:03:17.882717,14428,Yes,Yes,Other,Yes,Yes,Some of them,Surgical,,,,,Yes,5 or more,Yes,Yes,Other,,106,63256,,119.0,
,2020-08-10T17:03:18.066978,,2020-08-10T17:03:20.755448,14429,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63260,,119.0,
,2020-08-10T17:03:20.929412,,2020-08-10T17:03:37.142849,14430,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP2,Other,,,Yes,5 or more,Yes,Yes,Hospital,,106,63264,,119.0,
,2020-08-10T17:03:37.314899,,2020-08-10T17:03:40.084861,14431,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63268,,119.0,
,2020-08-10T17:03:40.305304,,2020-08-10T17:03:56.044768,14432,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,4,Yes,Yes,Outdoors,,106,63272,,119.0,
,2020-08-10T17:03:56.232174,,2020-08-10T17:04:07.907465,14433,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Cannot tell,Yes,Street/ Square,,106,63276,,119.0,
,2020-08-10T17:04:08.305323,,2020-08-10T17:04:10.781841,14434,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63280,,119.0,
,2020-08-10T17:04:11.519794,,2020-08-10T17:04:14.801736,14435,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63284,,119.0,
,2020-08-10T17:04:14.970683,,2020-08-10T17:04:32.751370,14436,Yes,Yes,Other,Yes,Yes,Yes,Other,FP2,Surgical,,,Yes,5 or more,No,Yes,Other,,106,63288,,119.0,
,2020-08-10T17:04:33.208941,,2020-08-10T17:04:51.295245,14437,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,4,Yes,Yes,Outdoors,,106,63292,,119.0,
,2020-08-10T17:04:51.487957,,2020-08-10T17:04:53.535754,14438,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63296,,119.0,
,2020-08-10T17:04:53.727728,,2020-08-10T17:05:07.236499,14439,Yes,Yes,Other,Yes,Yes,Yes,FP3,FP2,,,,Yes,4,Yes,Not answered,Not answered,,106,63300,,119.0,
,2020-08-10T17:05:07.418658,,2020-08-10T17:05:29.311431,14440,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,4,Yes,Yes,Outdoors,,106,63304,,119.0,
,2020-08-10T17:05:29.490234,,2020-08-10T17:05:34.735397,14441,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63306,,119.0,
,2020-08-10T17:05:34.940703,,2020-08-10T17:05:37.214267,14442,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63308,,119.0,
,2020-08-10T17:05:37.389813,,2020-08-10T17:05:42.966014,14443,Yes,Yes,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63310,,119.0,
,2020-08-10T17:05:43.364741,,2020-08-10T17:05:46.273354,14444,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63312,,119.0,
,2020-08-10T17:05:46.571157,,2020-08-10T17:05:50.625778,14445,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63314,,119.0,
,2020-08-10T17:05:50.824038,,2020-08-10T17:06:14.637575,14446,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63316,,119.0,
,2020-08-10T17:06:14.849087,,2020-08-10T17:06:17.053784,14447,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63318,,119.0,
,2020-08-10T17:06:17.278073,,2020-08-10T17:06:19.823449,14448,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63320,,119.0,
,2020-08-10T17:06:20.032771,,2020-08-10T17:06:33.833349,14449,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,Cloth,,,,Yes,2,Yes,Yes,Shop,,106,63322,,119.0,
,2020-08-10T17:06:34.244273,,2020-08-10T17:06:49.980913,14450,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63324,,119.0,
,2020-08-10T17:06:50.360469,,2020-08-10T17:06:53.460771,14451,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63326,,119.0,
,2020-08-10T17:06:53.701480,,2020-08-10T17:07:01.514213,14452,Yes,Yes,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63328,,119.0,
,2020-08-10T17:07:01.903979,,2020-08-10T17:07:16.807333,14453,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63330,,119.0,
,2020-08-10T17:07:17.172100,,2020-08-10T17:07:21.595131,14454,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63332,,119.0,
,2020-08-10T17:07:21.775872,,2020-08-10T17:07:24.226240,14455,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63334,,119.0,
,2020-08-10T17:07:24.417332,,2020-08-10T17:07:29.121533,14456,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63336,,119.0,
,2020-08-10T17:07:29.306170,,2020-08-10T17:07:32.405525,14457,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63338,,119.0,
,2020-08-10T17:07:44.575254,,2020-08-10T17:07:58.813120,14458,Yes,Yes,Volunteering,Yes,Yes,Some of them,Surgical,,,,,Only some of them,5 or more,Yes,Yes,Outdoors,,106,63341,,119.0,
,2020-08-10T17:07:59.194383,,2020-08-10T17:08:16.911188,14459,Yes,Yes,Socialising,Yes,Yes,Some of them,Surgical,,,,,Yes,2,Yes,Not answered,Not answered,,106,63343,,119.0,
,2020-08-10T17:08:17.302643,,2020-08-10T17:08:21.619150,14460,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63345,,119.0,
,2020-08-10T17:08:21.837264,,2020-08-10T17:08:49.310844,14461,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,Scarf,,,,Yes,5 or more,Yes,Yes,Other,,106,63347,,119.0,
,2020-08-10T17:08:49.519236,,2020-08-10T17:08:52.353349,14462,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63349,,119.0,
,2020-08-10T17:08:52.536703,,2020-08-10T17:09:08.542769,14463,Yes,Yes,Volunteering,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,No,Not answered,Outdoors,,106,63351,,119.0,
,2020-08-10T17:09:08.750741,,2020-08-10T17:09:13.030558,14464,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63353,,119.0,
,2020-08-10T17:09:13.235485,,2020-08-10T17:09:34.668273,14465,Yes,Yes,Volunteering,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63355,,119.0,
,2020-08-10T17:09:35.083953,,2020-08-10T17:09:37.658766,14466,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63357,,119.0,
,2020-08-10T17:09:37.854765,,2020-08-10T17:09:43.878183,14467,Yes,Yes,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63359,,119.0,
,2020-08-10T17:09:44.548585,,2020-08-10T17:10:07.492518,14468,Yes,Yes,Other,Yes,Yes,Some of them,Surgical,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,63361,,119.0,
,2020-08-10T17:10:07.697002,,2020-08-10T17:10:31.156967,14469,Yes,Yes,Volunteering,Yes,Yes,Some of them,FP3,FP2,,,,Yes,3,Yes,Yes,Outdoors,,106,63363,,119.0,
,2020-08-10T17:10:31.562246,,2020-08-10T17:10:34.938879,14470,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63365,,119.0,
,2020-08-10T17:10:35.151282,,2020-08-10T17:11:06.517530,14471,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP3,Other,FP2,,Yes,4,Yes,Yes,Other,,106,63367,,119.0,
,2020-08-10T17:11:06.789996,,2020-08-10T17:12:15.262750,14472,Yes,Yes,Other,Yes,Yes,Some of them,Surgical,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63369,,119.0,
,2020-08-10T17:12:15.482781,,2020-08-10T17:12:16.702868,14473,,,,,,,,,,,,,,,,,,106,63371,,119.0,
,2020-08-10T17:12:16.897785,,2020-08-10T17:13:17.777242,14474,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63373,,119.0,
,2020-08-10T17:13:18.154299,,2020-08-10T17:13:37.698126,14475,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,63375,,119.0,
,2020-08-10T17:13:37.919178,,2020-08-10T17:13:54.595636,14476,Yes,Yes,Working,Yes,Yes,Yes,FP3,Gasmask,,,,Yes,3,Yes,Yes,Street/ Square,,106,63377,,119.0,
,2020-08-10T17:13:54.785898,,2020-08-10T17:13:57.029625,14477,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63379,,119.0,
,2020-08-10T17:13:57.213364,,2020-08-10T17:13:59.243200,14478,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63381,,119.0,
,2020-08-10T17:13:59.486543,,2020-08-10T17:14:02.256897,14479,Yes,Yes,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63383,,119.0,
,2020-08-10T17:14:02.446480,,2020-08-10T17:14:30.574589,14480,Yes,Yes,Queuing,Yes,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63385,,119.0,
,2020-08-10T17:14:31.037517,,2020-08-10T17:14:34.230622,14481,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63387,,119.0,
,2020-08-10T17:14:34.434964,,2020-08-10T17:14:46.704317,14482,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Hospital,,106,63389,,119.0,
,2020-08-10T17:14:46.902452,,2020-08-10T17:14:49.560220,14483,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63391,,119.0,
,2020-08-10T17:14:49.795374,,2020-08-10T17:15:08.027671,14484,Yes,Yes,Protesting,Yes,Yes,Yes,Surgical,Other,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,63393,,119.0,
,2020-08-10T17:15:08.412460,,2020-08-10T17:15:13.551413,14485,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63395,,119.0,
,2020-08-10T17:15:13.810627,,2020-08-10T17:15:35.740176,14486,Yes,Yes,Socialising,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Yes,Park,,106,63397,,119.0,
,2020-08-10T17:15:36.124995,,2020-08-10T17:15:39.380414,14487,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63399,,119.0,
,2020-08-10T17:15:39.821916,,2020-08-10T17:15:42.498592,14488,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63401,,119.0,
,2020-08-10T17:15:42.788840,,2020-08-10T17:15:45.264875,14489,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63403,,119.0,
,2020-08-10T17:15:45.656748,,2020-08-10T17:16:07.954087,14490,Yes,Yes,Queuing,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63405,,119.0,
,2020-08-10T17:16:08.326832,,2020-08-10T17:16:11.205689,14491,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63407,,119.0,
,2020-08-10T17:16:11.613226,,2020-08-10T17:16:13.792735,14492,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63409,,119.0,
,2020-08-10T17:16:14.145043,,2020-08-10T17:16:16.187407,14493,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63411,,119.0,
,2020-08-10T17:16:16.598898,,2020-08-10T17:16:19.636144,14494,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63413,,119.0,
,2020-08-10T17:16:20.152459,,2020-08-10T17:16:23.074784,14495,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63415,,119.0,
,2020-08-10T17:16:23.280616,,2020-08-10T17:16:41.076370,14496,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP2,Cloth,,,Yes,5 or more,Yes,Not answered,Not answered,,106,63417,,119.0,
,2020-08-10T17:16:41.284766,,2020-08-10T17:16:52.693656,14497,Yes,Yes,Working,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,2,Yes,Not answered,Not answered,,106,63419,,119.0,
,2020-08-10T17:16:53.103256,,2020-08-10T17:16:55.936319,14498,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63421,,119.0,
,2020-08-10T17:16:56.311838,,2020-08-10T17:16:58.632229,14499,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63423,,119.0,
,2020-08-10T17:16:59.034139,,2020-08-10T17:17:02.940546,14500,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63425,,119.0,
,2020-08-10T17:17:03.342581,,2020-08-10T17:17:06.558447,14501,Yes,Yes,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63427,,119.0,
,2020-08-10T17:17:07.111005,,2020-08-10T17:17:09.764325,14502,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63429,,119.0,
,2020-08-10T17:17:10.129385,,2020-08-10T17:17:43.069783,14503,Yes,Yes,Working,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63431,,119.0,
,2020-08-10T17:17:43.461031,,2020-08-10T17:17:46.313236,14504,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63433,,119.0,
,2020-08-10T17:17:46.516853,,2020-08-10T17:17:48.671258,14505,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63435,,119.0,
,2020-08-10T17:17:48.897184,,2020-08-10T17:18:18.603950,14506,Yes,Yes,Volunteering,Yes,Yes,Some of them,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63437,,119.0,
,2020-08-10T17:18:18.999707,,2020-08-10T17:18:23.089866,14507,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63439,,119.0,
,2020-08-10T17:18:23.493276,,2020-08-10T17:18:46.283322,14508,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,FP2,,,,Yes,2,Yes,Not answered,Not answered,,106,63441,,119.0,
,2020-08-10T17:18:46.604894,,2020-08-10T17:19:04.327662,14509,Yes,Yes,Queuing,Yes,Yes,Yes,Scarf,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63443,,119.0,
,2020-08-10T17:19:04.706701,,2020-08-10T17:19:07.149035,14510,,,,,,,,,,,,,,,,,,106,63445,,119.0,
,2020-08-10T17:19:07.543507,,2020-08-10T17:19:24.450154,14511,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,63447,,119.0,
,2020-08-10T17:19:24.660182,,2020-08-10T17:20:36.085700,14512,Yes,Yes,Queuing,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Shop,,106,63449,,119.0,
,2020-08-10T17:20:36.295752,,2020-08-10T17:20:39.975128,14513,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63451,,119.0,
,2020-08-10T17:20:40.389786,,2020-08-10T17:20:55.721902,14514,Yes,Yes,Queuing,Yes,Yes,Yes,FP2,,,,,Yes,5 or more,Yes,Yes,Other,,106,63453,,119.0,
,2020-08-10T17:20:55.927923,,2020-08-10T17:20:58.024042,14515,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63455,,119.0,
,2020-08-10T17:20:58.225208,,2020-08-10T17:21:03.131880,14516,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63457,,119.0,
,2020-08-10T17:21:03.533928,,2020-08-10T17:21:07.110307,14517,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63459,,119.0,
,2020-08-10T17:21:07.300949,,2020-08-10T17:21:10.323547,14518,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63461,,119.0,
,2020-08-10T19:00:32.818669,,2020-08-10T19:01:30.943521,14520,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61438,,119.0,
,2020-08-10T19:01:31.124591,,2020-08-10T19:01:47.320944,14521,Yes,Yes,Volunteering,Yes,Yes,Yes,Scarf,Surgical,,,,Yes,2,Yes,Not answered,Not answered,,106,61948,,119.0,
,2020-08-10T19:01:47.500808,,2020-08-10T19:01:56.596708,14522,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62383,,119.0,
,2020-08-10T19:01:56.784706,,2020-08-10T19:01:59.985680,14523,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62555,,119.0,
,2020-08-10T19:02:00.183526,,2020-08-10T19:02:03.259283,14524,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62675,,119.0,
,2020-08-10T19:02:03.443951,,2020-08-10T19:02:17.520804,14525,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Yes,Cannot tell,,106,62739,,119.0,
,2020-08-10T19:02:17.721658,,2020-08-10T19:02:20.098289,14526,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62803,,119.0,
,2020-08-10T19:02:20.290743,,2020-08-10T19:02:34.888333,14527,Yes,Yes,Queuing,Yes,Yes,Yes,Cloth,Surgical,FP3,,,Yes,5 or more,Yes,Yes,Outdoors,,106,62849,,119.0,
,2020-08-10T19:02:35.053869,,2020-08-10T19:02:52.025565,14528,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,62865,,119.0,
,2020-08-10T19:02:52.204404,,2020-08-10T19:02:55.810650,14529,Yes,Yes,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62881,,119.0,
,2020-08-10T19:02:56.005104,,2020-08-10T19:03:22.200706,14530,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,62897,,119.0,
,2020-08-10T19:03:22.369756,,2020-08-10T19:03:28.779068,14531,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62913,,119.0,
,2020-08-10T19:03:28.959268,,2020-08-10T19:03:43.274554,14532,Yes,Yes,Volunteering,Yes,Yes,Yes,FP2,Surgical,,,,Yes,2,Yes,Yes,Shop,,106,62929,,119.0,
,2020-08-10T19:03:43.443114,,2020-08-10T19:04:00.134237,14533,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,62945,,119.0,
,2020-08-10T19:04:00.312172,,2020-08-10T19:04:03.106312,14534,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62960,,119.0,
,2020-08-10T19:04:03.289523,,2020-08-10T19:04:15.896087,14535,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,3,Yes,Yes,Outdoors,,106,62976,,119.0,
,2020-08-10T19:04:16.078657,,2020-08-10T19:04:33.491835,14536,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,No,Not answered,Not answered,,106,62992,,119.0,
,2020-08-10T19:04:33.696908,,2020-08-10T19:04:47.625771,14537,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Other,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63008,,119.0,
,2020-08-10T19:04:47.853756,,2020-08-10T19:04:51.196290,14538,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63024,,119.0,
,2020-08-10T19:04:51.385274,,2020-08-10T19:04:54.678402,14539,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63040,,119.0,
,2020-08-10T19:04:54.911114,,2020-08-10T19:04:57.177657,14540,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63056,,119.0,
